step,phase,task_family,Q,pair_round,expected_information_gain
76,middle,pick_clean_then_place_in_recep,3,2,0.039489163761186385
76,middle,pick_clean_then_place_in_recep,3,1,0.10811006183572625
76,middle,pick_clean_then_place_in_recep,3,2,0.0527889664244959
76,middle,pick_cool_then_place_in_recep,4,1,0.10966448368795659
76,middle,pick_cool_then_place_in_recep,4,2,0.1006996529491607
76,middle,pick_heat_then_place_in_recep,4,1,0.1104222373945207
76,middle,pick_heat_then_place_in_recep,4,2,0.08502176720820878
76,middle,pick_and_place,6,1,0.031023108967188098
76,middle,pick_and_place,6,2,0.024612296322841527
76,middle,pick_and_place,6,3,0.01613957516940466
76,middle,pick_heat_then_place_in_recep,4,1,0.03731122440543189
76,middle,pick_heat_then_place_in_recep,4,2,0.042009813176625596
76,middle,pick_heat_then_place_in_recep,4,1,0.1166085741161014
76,middle,pick_heat_then_place_in_recep,4,2,0.11431683730337776
76,middle,pick_heat_then_place_in_recep,4,1,0.038807479556014955
76,middle,pick_heat_then_place_in_recep,4,2,0.020924719930590266
77,middle,pick_heat_then_place_in_recep,4,1,0.11349993242572998
77,middle,pick_heat_then_place_in_recep,4,2,0.10936838927313494
77,middle,pick_heat_then_place_in_recep,4,1,0.07036585752071112
77,middle,pick_heat_then_place_in_recep,4,2,0.05768700808410255
77,middle,pick_cool_then_place_in_recep,3,1,0.11794923396333334
77,middle,pick_cool_then_place_in_recep,3,2,0.05098848451849752
77,middle,pick_cool_then_place_in_recep,3,1,0.09258205170680489
77,middle,pick_cool_then_place_in_recep,3,2,0.0462910258534024
77,middle,pick_clean_then_place_in_recep,3,1,0.11578835905191348
77,middle,pick_clean_then_place_in_recep,3,2,0.05789417952595665
77,middle,pick_heat_then_place_in_recep,4,1,0.07036585752071112
77,middle,pick_heat_then_place_in_recep,4,2,0.04210387115416525
77,middle,pick_clean_then_place_in_recep,3,1,0.10773134888131759
77,middle,pick_clean_then_place_in_recep,3,2,0.05270847498369889
77,middle,pick_and_place,5,1,0.018307126876264963
77,middle,pick_and_place,5,2,0.01297931074080108
77,middle,pick_and_place,5,3,0.0065740152031569755
77,middle,pick_and_place,4,1,0.09399024296009278
77,middle,pick_and_place,4,2,0.042572040289663174
77,middle,pick_cool_then_place_in_recep,3,1,0.11424777920802598
77,middle,pick_cool_then_place_in_recep,3,2,0.057123889604013406
77,middle,pick_and_place,6,1,0.025095546115317037
77,middle,pick_and_place,6,2,0.014502969375531858
77,middle,pick_and_place,6,3,0.014409174604016917
78,middle,pick_and_place,5,1,0.01848097656773055
78,middle,pick_and_place,5,2,0.013399771951328276
78,middle,pick_and_place,5,3,0.00698393938207258
78,middle,pick_heat_then_place_in_recep,5,1,0.10684882544336832
78,middle,pick_heat_then_place_in_recep,5,2,0.08880385056529848
78,middle,pick_heat_then_place_in_recep,5,3,0.018519420859769722
78,middle,pick_heat_then_place_in_recep,5,1,0.07193640394834312
78,middle,pick_heat_then_place_in_recep,5,2,0.03735518078585112
78,middle,pick_heat_then_place_in_recep,5,3,0.017814893301141284
78,middle,pick_heat_then_place_in_recep,5,1,0.11504335223147236
78,middle,pick_heat_then_place_in_recep,5,2,0.11504335223147169
78,middle,pick_heat_then_place_in_recep,5,3,0.04207855088588823
78,middle,pick_cool_then_place_in_recep,3,1,0.03394612424632034
78,middle,pick_cool_then_place_in_recep,3,2,0.01838557986659454
78,middle,pick_cool_then_place_in_recep,3,1,0.12251240563357531
78,middle,pick_cool_then_place_in_recep,3,2,0.05605240652190657
78,middle,pick_and_place,6,1,0.12416854945316932
78,middle,pick_and_place,6,2,0.12416854945316882
78,middle,pick_and_place,6,3,0.12416854945316844
78,middle,look_at_obj_in_light,5,1,0.07632908003641273
78,middle,look_at_obj_in_light,5,2,0.0763290800364125
78,middle,look_at_obj_in_light,5,3,0.02684501011107179
78,middle,pick_heat_then_place_in_recep,5,1,0.1222369263076057
78,middle,pick_heat_then_place_in_recep,5,2,0.09146072457912968
78,middle,pick_heat_then_place_in_recep,5,3,0.04573036228956494
78,middle,pick_heat_then_place_in_recep,5,1,0.11504335223147184
78,middle,pick_heat_then_place_in_recep,5,2,0.11504335223147197
78,middle,pick_heat_then_place_in_recep,5,3,0.057521676115736
78,middle,pick_cool_then_place_in_recep,3,1,0.11595874173629603
78,middle,pick_cool_then_place_in_recep,3,2,0.05797937086814865
78,middle,pick_and_place,5,1,0.08983799600774248
78,middle,pick_and_place,5,2,0.0395112711102168
78,middle,pick_and_place,5,3,0.012822728639902324
78,middle,pick_and_place,6,1,0.12437615713644992
78,middle,pick_and_place,6,2,0.10635458783355684
78,middle,pick_and_place,6,3,0.04941935904972106
79,middle,pick_cool_then_place_in_recep,4,1,0.10710702867747098
79,middle,pick_cool_then_place_in_recep,4,2,0.10710702867747088
79,middle,pick_heat_then_place_in_recep,4,1,0.08665826109004188
79,middle,pick_heat_then_place_in_recep,4,2,0.043386565546583544
79,middle,look_at_obj_in_light,5,1,0.11081331711963055
79,middle,look_at_obj_in_light,5,2,0.10674587189716297
79,middle,look_at_obj_in_light,5,3,0.04225927419136026
79,middle,pick_heat_then_place_in_recep,4,1,0.07436072739711129
79,middle,pick_heat_then_place_in_recep,4,2,0.05685578421464453
79,middle,pick_cool_then_place_in_recep,4,1,0.11761836236413241
79,middle,pick_cool_then_place_in_recep,4,2,0.11761836236413248
79,middle,pick_cool_then_place_in_recep,4,1,0.07234768607466208
79,middle,pick_cool_then_place_in_recep,4,2,0.0723476860746607
80,middle,look_at_obj_in_light,5,1,0.11124620612644323
80,middle,look_at_obj_in_light,5,2,0.11124620612644298
80,middle,look_at_obj_in_light,5,3,0.05562310306322143
80,middle,pick_cool_then_place_in_recep,4,1,0.09501289102181529
80,middle,pick_cool_then_place_in_recep,4,2,0.09187735241494016
80,middle,pick_and_place,6,1,0.12437171460092086
80,middle,pick_and_place,6,2,0.12437171460092063
80,middle,pick_and_place,6,3,0.12437171460092061
80,middle,pick_cool_then_place_in_recep,4,1,0.07232567514172215
80,middle,pick_cool_then_place_in_recep,4,2,0.07232567514172192
80,middle,pick_clean_then_place_in_recep,4,1,0.11640015520132874
80,middle,pick_clean_then_place_in_recep,4,2,0.11048030860382735
80,middle,pick_and_place,3,1,0.01751230548743838
80,middle,pick_and_place,3,2,0.006438253197032479
80,middle,pick_clean_then_place_in_recep,4,1,0.09270022000397071
80,middle,pick_clean_then_place_in_recep,4,2,0.09270022000397057
80,middle,pick_and_place,6,1,0.02830959928003257
80,middle,pick_and_place,6,2,0.01589677119035295
80,middle,pick_and_place,6,3,0.015558076353912598
80,middle,pick_heat_then_place_in_recep,5,1,0.10662223178797454
80,middle,pick_heat_then_place_in_recep,5,2,0.03516118968133222
80,middle,pick_heat_then_place_in_recep,5,3,0.014129295399301129
80,middle,pick_cool_then_place_in_recep,4,1,0.08648838870380254
80,middle,pick_cool_then_place_in_recep,4,2,0.08648838870380247
80,middle,pick_clean_then_place_in_recep,4,1,0.09270022000397113
80,middle,pick_clean_then_place_in_recep,4,2,0.09270022000397071
80,middle,pick_and_place,6,1,0.02830959928003257
80,middle,pick_and_place,6,2,0.022103185235192835
80,middle,pick_and_place,6,3,0.015862345612253487
80,middle,pick_and_place,6,1,0.028309599280033456
80,middle,pick_and_place,6,2,0.022477116466883287
80,middle,pick_and_place,6,3,0.01588583608455114
80,middle,pick_clean_then_place_in_recep,4,1,0.11640015520132874
80,middle,pick_clean_then_place_in_recep,4,2,0.11421660549973352
81,middle,pick_clean_then_place_in_recep,3,1,0.060748204890454856
81,middle,pick_clean_then_place_in_recep,3,2,0.010238967603937013
81,middle,pick_clean_then_place_in_recep,3,1,0.09330653346083118
81,middle,pick_clean_then_place_in_recep,3,2,0.046653266730415574
81,middle,pick_clean_then_place_in_recep,3,1,0.06374548122826447
81,middle,pick_clean_then_place_in_recep,3,2,0.024779258328031496
81,middle,look_at_obj_in_light,4,1,0.04188661507095955
81,middle,look_at_obj_in_light,4,2,0.041886615070959574
81,middle,pick_and_place,6,1,0.029037523858291597
81,middle,pick_and_place,6,2,0.022655136474493475
81,middle,pick_and_place,6,3,0.016964206072643033
81,middle,pick_clean_then_place_in_recep,3,1,0.079472545950388
81,middle,pick_clean_then_place_in_recep,3,2,0.03973627297519395
81,middle,pick_and_place,3,1,0.017746685700608583
81,middle,pick_and_place,3,2,0.006523610830482401
81,middle,pick_and_place,6,1,0.023373739739669122
81,middle,pick_and_place,6,2,0.017417770320455092
81,middle,pick_and_place,6,3,0.016539900328808116
81,middle,pick_heat_then_place_in_recep,4,1,0.09038647014877907
81,middle,pick_heat_then_place_in_recep,4,2,0.02711597876464878
81,middle,pick_and_place,4,1,0.019626539239803446
81,middle,pick_and_place,4,2,0.01374308483791089
82,middle,pick_two_obj_and_place,3,1,0.06665875265472383
82,middle,pick_two_obj_and_place,3,2,0.025977902573463135
82,middle,pick_two_obj_and_place,3,1,0.11497755484350247
82,middle,pick_two_obj_and_place,3,2,0.05748877742175093
82,middle,pick_two_obj_and_place,3,1,0.08168861713652635
82,middle,pick_two_obj_and_place,3,2,0.04084430856826317
82,middle,pick_heat_then_place_in_recep,4,1,0.05806485796542707
82,middle,pick_heat_then_place_in_recep,4,2,0.05806485796542852
82,middle,pick_cool_then_place_in_recep,4,1,0.10048295810369931
82,middle,pick_cool_then_place_in_recep,4,2,0.10048295810369923
82,middle,look_at_obj_in_light,5,1,0.04202582577389725
82,middle,look_at_obj_in_light,5,2,0.04202582577389887
82,middle,look_at_obj_in_light,5,3,0.014443009489129932
82,middle,pick_cool_then_place_in_recep,4,1,0.1064675463559071
82,middle,pick_cool_then_place_in_recep,4,2,0.09956581620825473
82,middle,pick_two_obj_and_place,3,1,0.11497755484350247
82,middle,pick_two_obj_and_place,3,2,0.057488777421751194
82,middle,pick_and_place,4,1,0.01579522524640928
82,middle,pick_and_place,4,2,0.011294507384106622
82,middle,pick_and_place,6,1,0.12371043519947533
82,middle,pick_and_place,6,2,0.1049457728051644
82,middle,pick_and_place,6,3,0.0475190643386471
82,middle,pick_two_obj_and_place,3,1,0.08168861713652639
82,middle,pick_two_obj_and_place,3,2,0.04084430856826317
82,middle,pick_heat_then_place_in_recep,4,1,0.1033861609834967
82,middle,pick_heat_then_place_in_recep,4,2,0.09315743944646228
82,middle,pick_two_obj_and_place,3,1,0.08136170016252127
82,middle,pick_two_obj_and_place,3,2,0.0406808500812597
82,middle,pick_heat_then_place_in_recep,4,1,0.10989196635997532
82,middle,pick_heat_then_place_in_recep,4,2,0.10166212651025777
83,middle,pick_and_place,6,1,0.049590382039773936
83,middle,pick_and_place,6,2,0.04959038203977241
83,middle,pick_and_place,6,3,0.03780259876827585
83,middle,pick_and_place,5,1,0.12287638478640373
83,middle,pick_and_place,5,2,0.06239885223283896
83,middle,pick_and_place,5,3,0.016771264189900135
83,middle,pick_and_place,6,1,0.02147785825109537
83,middle,pick_and_place,6,2,0.016878263892954683
83,middle,pick_and_place,6,3,0.011451850355029988
83,middle,pick_and_place,6,1,0.021477858251094523
83,middle,pick_and_place,6,2,0.012865976100496824
83,middle,pick_and_place,6,3,0.012421288766799654
83,middle,pick_heat_then_place_in_recep,5,1,0.10537096320475237
83,middle,pick_heat_then_place_in_recep,5,2,0.08751327281912846
83,middle,pick_heat_then_place_in_recep,5,3,0.03437992682574451
83,middle,pick_clean_then_place_in_recep,4,1,0.11524169425674385
83,middle,pick_clean_then_place_in_recep,4,2,0.10625342751415359
83,middle,look_at_obj_in_light,5,1,0.0819924184910461
83,middle,look_at_obj_in_light,5,2,0.08199241849104603
83,middle,look_at_obj_in_light,5,3,0.04099620924552296
83,middle,pick_clean_then_place_in_recep,4,1,0.07257241284891855
83,middle,pick_clean_then_place_in_recep,4,2,0.05956183533112705
83,middle,pick_and_place,6,1,0.05741270353132568
83,middle,pick_and_place,6,2,0.0411948546358394
83,middle,pick_and_place,6,3,0.028898277335017437
83,middle,pick_and_place,6,1,0.02147785825109533
83,middle,pick_and_place,6,2,0.01687882260072986
83,middle,pick_and_place,6,3,0.012428266975575974
83,middle,pick_two_obj_and_place,3,1,0.1156023096967966
83,middle,pick_two_obj_and_place,3,2,0.05780115484839817
83,middle,pick_two_obj_and_place,3,1,0.10844707232884801
83,middle,pick_two_obj_and_place,3,2,0.0481407293581426
83,middle,pick_clean_then_place_in_recep,4,1,0.11625352362910038
83,middle,pick_clean_then_place_in_recep,4,2,0.10841051115512611
83,middle,pick_clean_then_place_in_recep,4,1,0.053401677169696946
83,middle,pick_clean_then_place_in_recep,4,2,0.04014178536782305
83,middle,pick_and_place,5,1,0.08815331373508628
83,middle,pick_and_place,5,2,0.0455972362520092
83,middle,pick_and_place,5,3,0.022798618126004474
84,middle,look_at_obj_in_light,4,1,0.04161743205829289
84,middle,look_at_obj_in_light,4,2,0.022423686798593863
84,middle,pick_and_place,6,1,0.02750874914031051
84,middle,pick_and_place,6,2,0.016112119739043744
84,middle,pick_and_place,6,3,0.012650573681262448
84,middle,pick_two_obj_and_place,3,1,0.12097226998397545
84,middle,pick_two_obj_and_place,3,2,0.060486134991987656
84,middle,pick_cool_then_place_in_recep,3,1,0.12294108890501906
84,middle,pick_cool_then_place_in_recep,3,2,0.06147054445250949
84,middle,pick_heat_then_place_in_recep,5,1,0.09629427777263042
84,middle,pick_heat_then_place_in_recep,5,2,0.09629427777263029
84,middle,pick_heat_then_place_in_recep,5,3,0.048147138886315125
84,middle,pick_two_obj_and_place,3,1,0.08152276901987356
84,middle,pick_two_obj_and_place,3,2,0.04076138450993679
84,middle,pick_heat_then_place_in_recep,5,1,0.048425723614908975
84,middle,pick_heat_then_place_in_recep,5,2,0.03208034718484655
84,middle,pick_heat_then_place_in_recep,5,3,0.015015699094630037
84,middle,pick_clean_then_place_in_recep,4,1,0.050459577641454145
84,middle,pick_clean_then_place_in_recep,4,2,0.025331381204209732
84,middle,pick_heat_then_place_in_recep,5,1,0.11370105106752702
84,middle,pick_heat_then_place_in_recep,5,2,0.11179641222897836
84,middle,pick_heat_then_place_in_recep,5,3,0.0541270764266438
84,middle,pick_heat_then_place_in_recep,5,1,0.1137010510675268
84,middle,pick_heat_then_place_in_recep,5,2,0.11002528254113317
84,middle,pick_heat_then_place_in_recep,5,3,0.04128582907252271
84,middle,look_at_obj_in_light,4,1,0.04161743205829289
84,middle,look_at_obj_in_light,4,2,0.041617432058292846
84,middle,pick_heat_then_place_in_recep,5,1,0.059633883872647
84,middle,pick_heat_then_place_in_recep,5,2,0.05963388387264698
84,middle,pick_heat_then_place_in_recep,5,3,0.029816941936323484
84,middle,pick_heat_then_place_in_recep,5,1,0.059633883872647
84,middle,pick_heat_then_place_in_recep,5,2,0.032080347184846605
84,middle,pick_heat_then_place_in_recep,5,3,0.017574682648756102
84,middle,pick_cool_then_place_in_recep,3,1,0.06550892716587713
84,middle,pick_cool_then_place_in_recep,3,2,0.03275446358293851
84,middle,look_at_obj_in_light,4,1,0.0416174320582937
84,middle,look_at_obj_in_light,4,2,0.03434264501001354
84,middle,pick_clean_then_place_in_recep,4,1,0.11365313843039808
84,middle,pick_clean_then_place_in_recep,4,2,0.1136531384303983
85,middle,pick_and_place,6,1,0.022269203292766684
85,middle,pick_and_place,6,2,0.01592315292375283
85,middle,pick_and_place,6,3,0.011204540596466042
85,middle,pick_and_place,6,1,0.08977719659578011
85,middle,pick_and_place,6,2,0.043578484828750604
85,middle,pick_and_place,6,3,0.028388828456316725
85,middle,pick_two_obj_and_place,3,1,0.07993297813536496
85,middle,pick_two_obj_and_place,3,2,0.03996648906768245
85,middle,pick_two_obj_and_place,3,1,0.12047845926958825
85,middle,pick_two_obj_and_place,3,2,0.04831063818455669
85,middle,pick_two_obj_and_place,3,1,0.1204784592695897
85,middle,pick_two_obj_and_place,3,2,0.05540928472079471
85,middle,pick_two_obj_and_place,3,1,0.07993297813536496
85,middle,pick_two_obj_and_place,3,2,0.03996648906768245
85,middle,pick_heat_then_place_in_recep,5,1,0.06603930368694937
85,middle,pick_heat_then_place_in_recep,5,2,0.06603930368695049
85,middle,pick_heat_then_place_in_recep,5,3,0.03301965184347451
85,middle,look_at_obj_in_light,5,1,0.03666652781078813
85,middle,look_at_obj_in_light,5,2,0.02194584701203394
85,middle,look_at_obj_in_light,5,3,0.010083879465708661
85,middle,look_at_obj_in_light,5,1,0.07738648673785502
